,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
456,54750,silver,2021-06-28,2021-07-01,1,97.5,40.55,Outdoors,Outdoors,Outdoor Gear,Mayday Qd Zip Pants,US,Mayday Inc
1873,30950,gold,2021-06-28,2021-06-30,4,193.2,20.5,Outdoors,Outdoors,Anoraks & Parkas,Tasmania Men's Shirt,NO,Scandinavian Clothing A/S
2476,41474,gold,2021-06-28,2021-06-30,1,170.5,68.2,Sports,Winter Sports,Winter Sports,"Twain X-Scream 7.9 Ski,Sq 750 Dri",US,Twain Inc
4826,59628,gold,2021-06-28,2021-06-29,2,47.0,10.2,Sports,Team Sports,Soccer,Soccer Ball-autogr Rafer Size 5  Red/,US,Teamsports Inc
5433,62495,silver,2021-06-28,2021-06-29,2,280.6,56.25,Clothes & Shoes,Clothes,Street Wear,Anthony Bork Josefine Anorak,US,Mayday Inc
6328,81000,silver,2021-06-28,2021-06-29,4,2077.2,253.2,Outdoors,Outdoors,Tents,Family Holiday 4,SE,Petterson AB
6386,79024,silver,2021-06-28,2021-07-01,3,53.97,11.4,Sports,Running - Jogging,Running Clothes,Men's Singlet,BE,Force Sports
7172,70131,gold,2021-06-28,2021-07-01,2,160.0,39.45,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's International Triax Shoes,US,Eclipse Inc
7206,3905,gold,2021-06-28,2021-07-10,1,41.1,16.5,Sports,Indoor Sports,Gymnastic Clothing,Hot 7/8 Micro Pants,ES,Sportico
8947,63039,gold,2021-06-28,2021-07-02,3,166.2,29.35,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air One Eighty  Shoes,US,Eclipse Inc
9747,82752,gold,2021-06-28,2021-07-02,2,216.4,47.0,Clothes & Shoes,Shoes,Shoes,Twain Men's Exit Ii Low X-Hiking Shoes,US,Twain Inc
14164,8534,silver,2021-06-28,2021-06-29,1,21.99,7.25,Sports,Team Sports,Basket Ball,Basket Ball Pro,US,HighPoint Trading
14434,34349,silver,2021-06-28,2021-07-03,3,141.6,22.45,Sports,Running - Jogging,Running Clothes,Short Biking Spinning Pants,BE,Force Sports
15295,38742,gold,2021-06-28,2021-07-03,1,197.4,82.25,Sports,Racket Sports,Racket Sports,Smasher Rd Power 7 Long Tennis Racket,GB,British Sports Ltd
15598,70668,silver,2021-06-28,2021-07-09,2,45.4,10.85,Sports,Running - Jogging,Running Clothes,Original Running Pants,BE,Force Sports
16285,18067,gold,2021-06-28,2021-07-03,2,68.4,13.75,Sports,Racket Sports,Tennis,"Smasher Polo-Shirt, Short Sleeved",GB,British Sports Ltd
18231,49013,gold,2021-06-28,2021-06-30,1,34.6,14.4,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd
19716,1577,gold,2021-06-28,2021-07-04,2,276.8,62.85,Sports,Assorted Sports Articles,Assorted Sports articles,M.Heart Trainer Software,AU,Health-Sports
19780,34852,gold,2021-06-28,2021-07-01,2,57.2,13.15,Clothes & Shoes,Shoes,Tracker Shoes,Tracker Lite Basic Sandals,US,3Top Sports
20267,15987,gold,2021-06-28,2021-06-29,3,66.9,7.75,Clothes & Shoes,Clothes,Tracker Clothes,Comp. Women's Woven Pant,US,3Top Sports
20413,79007,gold,2021-06-28,2021-06-29,1,217.5,161.2,Sports,Assorted Sports Articles,Skates,Pro-roll Gretzky Roller Skates,PT,Magnifico Sports
21652,85163,gold,2021-06-28,2021-07-05,5,1326.0,126.25,Clothes & Shoes,Clothes,Massif,Massif Salto Gtx Men's Ski Boots,FR,Massif S.A.
21872,61820,gold,2021-06-28,2021-06-30,2,440.0,135.0,Outdoors,Outdoors,Tents,Comfort Shelter,GB,Outback Outfitters Ltd
24767,44549,silver,2021-06-28,2021-07-01,3,189.0,28.7,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Polo Pique L,NL,Van Dammeren International
