,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
682,14962,silver,2021-06-14,2021-06-16,1,15.4,6.1,Sports,Assorted Sports Articles,Darts,Aim4it 18 Gram Softtip Pil,GB,Royal Darts Ltd
994,15830,silver,2021-06-14,2021-06-19,2,244.0,58.0,Outdoors,Outdoors,Backpacks,Expedition Camp Duffle Medium Backpack,US,Miller Trading Inc
1735,70113,silver,2021-06-14,2021-06-15,2,45.2,9.65,Clothes & Shoes,Shoes,Tracker Shoes,Multicolour Bathing Sandal,ES,Luna sastreria S.A.
2078,57261,gold,2021-06-14,2021-06-17,2,245.2,61.4,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Masai,US,Eclipse Inc
4735,42186,silver,2021-06-14,2021-06-19,2,28.8,6.45,Sports,Team Sports,Soccer,Soccer Mjf 2000 Size 4 Black/Yellow,US,Teamsports Inc
5264,6548,gold,2021-06-14,2021-06-20,1,167.7,69.85,Clothes & Shoes,Clothes,Knitwear,Mayday Craigh Fleece Jacket,US,Mayday Inc
5784,47821,gold,2021-06-14,2021-06-19,3,94.2,13.9,Sports,Assorted Sports Articles,Assorted Sports articles,A-team Smoothsport Bra,US,A Team Sports
7348,76508,silver,2021-06-14,2021-06-19,2,346.0,72.75,Outdoors,Outdoors,Outdoor Gear,Jl Legacy Curig I.A.Jacket,US,AllSeasons Outdoor Clothing
8103,60233,silver,2021-06-14,2021-06-15,4,336.4,42.15,Outdoors,Outdoors,Sleepingbags,"Expedition10,Medium,Right,Blue Ribbon",DK,Top Sports
10439,40157,gold,2021-06-14,2021-06-19,2,129.0,30.95,Sports,Assorted Sports Articles,Skates,Proskater W-500 Jr.Roller Skates,US,Roll-Over Inc
11890,42414,gold,2021-06-14,2021-06-18,4,13.6,1.5,Sports,Golf,Golf,Proplay 2-Way Brush,NL,Van Dammeren International
13032,52842,gold,2021-06-14,2021-06-17,2,252.2,58.6,Outdoors,Outdoors,Outdoor Gear,Lucky Tech Intergal Wp/B Rain Pants,US,AllSeasons Outdoor Clothing
13134,1058,silver,2021-06-14,2021-06-15,2,91.0,20.2,Sports,Running - Jogging,Jogging,"Men's Sweatshirt Round Neck, Big Logo",US,A Team Sports
13162,56817,gold,2021-06-14,2021-06-16,3,65.97,9.1,Sports,Team Sports,American Football,Football - Helmet S,US,A Team Sports
14744,87544,silver,2021-06-14,2021-06-17,2,369.0,73.85,Sports,Golf,Golf Clothes,Eagle Windstopper Knit Neck,US,HighPoint Trading
15192,92389,silver,2021-06-14,2021-06-19,2,12.4,2.75,Sports,Team Sports,Soccer,Soccer Socks Senior,US,Teamsports Inc
18946,92200,silver,2021-06-14,2021-06-16,2,45.8,9.1,Sports,Assorted Sports Articles,Petanque - Boule,Petanque Balls 3-pack Chromium 72mm,GB,Royal Darts Ltd
19409,45145,gold,2021-06-14,2021-06-19,2,27.8,6.55,Children,Children Sports,"Osprey, Kids",Osprey Cat T-Shirt 100% Cotton,US,Triple Sportswear Inc
20441,26942,silver,2021-06-14,2021-06-19,2,85.4,17.8,Sports,Running - Jogging,Running Clothes,Topline Delphi Coolmax T-Shirt,BE,Force Sports
21556,80121,gold,2021-06-14,2021-06-17,2,225.2,51.3,Clothes & Shoes,Shoes,Shoes,Soft Ds Trainer Men's Running Shoes,US,Pro Sportswear Inc
23501,75554,gold,2021-06-14,2021-06-19,2,157.6,39.5,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Full Zip Micro Fibre Jacket,US,Eclipse Inc
25924,6847,silver,2021-06-14,2021-06-17,1,98.4,43.7,Sports,Racket Sports,Racket Sports,Grandslam Graphite Power Tennis Racket,GB,GrandSlam Sporting Goods Ltd
25943,15397,gold,2021-06-14,2021-06-16,2,193.2,44.1,Clothes & Shoes,Shoes,Tracker Shoes,Hispeed Shoes,GB,Greenline Sports Ltd
26262,39828,silver,2021-06-14,2021-06-16,2,18.8,4.75,Outdoors,Outdoors,Outdoor Gear,Lamp with Battery Box,GB,Prime Sports Ltd
26523,37411,gold,2021-06-14,2021-06-16,2,131.6,30.0,Clothes & Shoes,Clothes,Leisure,"Van Damme Polo Pique,100% Cotton",NL,Van Dammeren International
26524,57442,silver,2021-06-14,2021-06-20,2,131.6,30.0,Clothes & Shoes,Clothes,Leisure,"Van Damme Polo Pique,100% Cotton",NL,Van Dammeren International
28217,6767,gold,2021-06-14,2021-06-17,2,202.0,46.05,Clothes & Shoes,Shoes,Tracker Shoes,Men's Running Shoes Supernova,US,3Top Sports
