,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
2826,51668,silver,2021-07-16,2021-07-22,2,154.0,38.6,Outdoors,Outdoors,Sleepingbags,"Expedition Zero,Medium,Right,Charcoal",DK,Top Sports
4121,55923,gold,2021-07-16,2021-07-20,2,142.0,32.3,Clothes & Shoes,Shoes,Tracker Shoes,Indoor Handbold Special Shoes,US,3Top Sports
5211,56292,gold,2021-07-16,2021-07-24,2,241.4,66.5,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Tuned Max Shoes,US,Eclipse Inc
8527,73701,gold,2021-07-16,2021-07-19,1,134.4,57.05,Outdoors,Outdoors,Anoraks & Parkas,Tieman Down Jacket,US,AllSeasons Outdoor Clothing
9040,60026,gold,2021-07-16,2021-07-20,1,42.7,21.45,Sports,Golf,Golf,Proplay Molitor Ms3,NL,Van Dammeren International
9572,4136,gold,2021-07-16,2021-07-18,2,20.4,4.85,Sports,Running - Jogging,Running Clothes,"Ear Warmer Ear Warmer, Headbanc, Thermastat",BE,Force Sports
10052,71387,silver,2021-07-16,2021-07-21,2,16.0,3.5,Outdoors,Outdoors,Outdoor Gear,Knife,US,KN Outdoor Trading Inc
10102,34417,silver,2021-07-16,2021-07-18,3,77.97,13.8,Sports,Assorted Sports Articles,Assorted Sports articles,Grey,CA,CrystalClear Optics Inc
10811,63645,gold,2021-07-16,2021-07-19,2,54.6,12.25,Clothes & Shoes,Clothes,T-Shirts,A-team Polo Pique w/Short Sleeve,US,A Team Sports
11235,76701,silver,2021-07-16,2021-07-20,4,416.0,41.65,Sports,Golf,Golf Clothes,Eagle 5 Pocket Pants with Stretch,US,HighPoint Trading
12529,26750,gold,2021-07-16,2021-07-18,3,249.0,41.6,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Terra Sebec Shoes,US,Eclipse Inc
14745,26048,gold,2021-07-16,2021-07-19,2,369.0,73.85,Sports,Golf,Golf Clothes,Eagle Windstopper Knit Neck,US,HighPoint Trading
15601,92909,silver,2021-07-16,2021-07-21,2,45.4,10.85,Sports,Running - Jogging,Running Clothes,Original Running Pants,BE,Force Sports
15734,45866,gold,2021-07-16,2021-07-17,2,1136.2,289.95,Outdoors,Outdoors,Tents,Family Holiday 6,SE,Petterson AB
18608,85199,gold,2021-07-16,2021-07-18,2,132.8,30.25,Clothes & Shoes,Shoes,Shoes,Lulu Men's Street Shoes,SE,Petterson AB
20805,36258,silver,2021-07-16,2021-07-21,1,79.3,41.3,Sports,Team Sports,Soccer,Norwood Player Shirt,US,Fga Sports Inc
23568,28477,silver,2021-07-16,2021-07-18,2,431.0,97.85,Outdoors,Outdoors,Backpacks,Jaguar 60-85 Navy Men's Backpack,AU,Toto Outdoor Gear
23717,32331,gold,2021-07-16,2021-07-19,2,55.98,20.95,Sports,Running - Jogging,Running Clothes,Original Running Anorak,BE,Force Sports
