,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
201,92664,silver,2021-05-08,2021-05-13,1,133.2,66.7,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Zoom Drive,US,Eclipse Inc
1491,12422,gold,2021-05-08,2021-05-12,1,22.8,11.45,Sports,Assorted Sports Articles,Assorted Sports articles,Fitness Wheel 72 millimetre,PT,Magnifico Sports
1900,65414,gold,2021-05-08,2021-05-12,4,180.0,19.2,Sports,Assorted Sports Articles,Petanque - Boule,Petanque Balls Chromium 6-pack,GB,Royal Darts Ltd
3741,34256,silver,2021-05-08,2021-05-13,1,93.1,42.45,Clothes & Shoes,Shoes,Tracker Shoes,Banto Light Men's Shoes,US,3Top Sports
4287,54874,platinum,2021-05-08,2021-05-12,1,101.6,50.9,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Mickey Wilma,US,Eclipse Inc
5666,58650,silver,2021-05-08,2021-05-13,2,259.6,63.2,Outdoors,Outdoors,Sleepingbags,"Basic 10, Left , Yellow/Black",DK,Top Sports
6319,61500,gold,2021-05-08,2021-05-10,2,1038.6,253.2,Outdoors,Outdoors,Tents,Family Holiday 4,SE,Petterson AB
8445,74974,silver,2021-05-08,2021-05-12,1,342.2,169.05,Sports,Assorted Sports Articles,Skates,Perfect Fit Women's Roller Skates XP,US,Twain Inc
11263,89876,silver,2021-05-08,2021-05-09,1,14.5,6.2,Sports,Assorted Sports Articles,Assorted Sports articles,Magnetic Collector,GB,Royal Darts Ltd
13026,8489,gold,2021-05-08,2021-05-10,3,378.3,58.6,Outdoors,Outdoors,Outdoor Gear,Lucky Tech Intergal Wp/B Rain Pants,US,AllSeasons Outdoor Clothing
13788,43424,gold,2021-05-08,2021-05-10,1,40.2,16.85,Outdoors,Outdoors,Knitted Accessories,Breaker Frozen Husky Hat,DK,Norsok A/S
16654,54333,platinum,2021-05-08,2021-05-09,1,34.5,14.55,Sports,Assorted Sports Articles,Darts,Aim4it 80% Tungsten 23 Gram,GB,Royal Darts Ltd
17120,35797,silver,2021-05-08,2021-05-13,1,22.4,10.6,Clothes & Shoes,Clothes,Knitwear,Instyle Pullover Lite,US,AllSeasons Outdoor Clothing
21935,91,gold,2021-05-08,2021-05-12,1,16.8,8.15,Sports,Indoor Sports,Fitness,"Jump Rope, Leater",NL,TrimSport B.V.
