,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
333,46493,gold,2021-07-23,2021-07-24,2,85.2,18.5,Clothes & Shoes,Shoes,Shoes,Dundas Rubber Boot,ES,Luna sastreria S.A.
496,28414,silver,2021-07-23,2021-07-29,2,202.2,48.1,Sports,Running - Jogging,Running Clothes,Ultra Line Bike overall w/Isofilm,BE,Force Sports
962,59016,gold,2021-07-23,2021-07-25,1,24.5,11.75,Sports,Winter Sports,Winter Sports,Original Eco Thermo 01 Yellow,US,Twain Inc
2199,63053,gold,2021-07-23,2021-07-29,2,380.8,88.8,Sports,Assorted Sports Articles,Assorted Sports articles,Barret 2.12 Men's Softboot,US,Roll-Over Inc
3078,34561,gold,2021-07-23,2021-07-24,2,183.2,45.75,Sports,Assorted Sports Articles,Skates,Bladeline S-Fitness In-Line Skates,US,Roll-Over Inc
4585,25154,silver,2021-07-23,2021-07-29,3,431.1,71.95,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air MickeyTailwind Shoes,US,Eclipse Inc
5405,22520,gold,2021-07-23,2021-07-24,2,110.2,24.05,Sports,Running - Jogging,Jogging,Ypsilon Men's Sweatshirt w/Piping,FR,Ypsilon S.A.
7646,81222,silver,2021-07-23,2021-07-28,1,182.9,77.8,Sports,Assorted Sports Articles,Assorted Sports articles,Brt Anorak,ES,Luna sastreria S.A.
8112,22696,gold,2021-07-23,2021-07-29,2,168.2,42.15,Outdoors,Outdoors,Sleepingbags,"Expedition10,Medium,Right,Blue Ribbon",DK,Top Sports
10186,48277,silver,2021-07-23,2021-07-25,2,564.0,139.45,Sports,Assorted Sports Articles,Skates,Perfect Fit Men's  Roller Skates,US,Twain Inc
12381,8254,gold,2021-07-23,2021-07-24,1,187.2,85.15,Sports,Winter Sports,Winter Sports,"C.A.M.,Bone",CA,CrystalClear Optics Inc
12457,34933,gold,2021-07-23,2021-07-24,1,124.8,53.6,Outdoors,Outdoors,Anoraks & Parkas,Duwall Pants,US,AllSeasons Outdoor Clothing
12617,84633,silver,2021-07-23,2021-07-28,4,406.8,42.0,Outdoors,Outdoors,Outdoor Gear,Men's Sports Pullover,US,Mayday Inc
13989,83860,silver,2021-07-23,2021-07-25,1,55.4,22.8,Sports,Assorted Sports Articles,Darts,Pacific 95% 23 Gram,GB,Royal Darts Ltd
16656,26470,silver,2021-07-23,2021-07-30,1,34.5,14.55,Sports,Assorted Sports Articles,Darts,Aim4it 80% Tungsten 23 Gram,GB,Royal Darts Ltd
17876,72273,silver,2021-07-23,2021-07-26,1,79.9,34.3,Sports,Assorted Sports Articles,Assorted Sports articles,Stream Sweatshirt with Tube,ES,Luna sastreria S.A.
