,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
148,90830,gold,2021-06-01,2021-06-04,2,106.0,26.6,Clothes & Shoes,Shoes,Tracker Shoes,Maya Trx Liga Football Boot,US,3Top Sports
1872,11257,platinum,2021-06-01,2021-06-05,2,96.6,20.5,Outdoors,Outdoors,Anoraks & Parkas,Tasmania Men's Shirt,NO,Scandinavian Clothing A/S
2978,60349,silver,2021-06-01,2021-06-04,1,25.6,12.1,Clothes & Shoes,Clothes,Knitwear,Instyle Pullover Mid,US,AllSeasons Outdoor Clothing
5674,83541,gold,2021-06-01,2021-06-04,2,259.6,63.2,Outdoors,Outdoors,Sleepingbags,"Basic 10, Left , Yellow/Black",DK,Top Sports
6324,62000,silver,2021-06-01,2021-06-08,2,1038.6,253.2,Outdoors,Outdoors,Tents,Family Holiday 4,SE,Petterson AB
7346,22769,gold,2021-06-01,2021-06-03,2,346.0,72.75,Outdoors,Outdoors,Outdoor Gear,Jl Legacy Curig I.A.Jacket,US,AllSeasons Outdoor Clothing
8447,34735,gold,2021-06-01,2021-06-06,2,684.4,169.05,Sports,Assorted Sports Articles,Skates,Perfect Fit Women's Roller Skates XP,US,Twain Inc
9661,42414,gold,2021-06-01,2021-06-05,2,112.6,25.05,Clothes & Shoes,Shoes,Tracker Shoes,Multi L Women's Running Shoes,US,3Top Sports
10184,955,gold,2021-06-01,2021-06-07,2,564.0,139.45,Sports,Assorted Sports Articles,Skates,Perfect Fit Men's  Roller Skates,US,Twain Inc
12199,1242,silver,2021-06-01,2021-06-04,1,97.8,42.45,Sports,Winter Sports,Winter Sports,Cayenne Red,CA,CrystalClear Optics Inc
12638,9799,silver,2021-06-01,2021-06-02,3,162.0,22.5,Sports,Running - Jogging,Running Clothes,Romano Women's Classic Jacket,BE,Force Sports
18433,87262,silver,2021-06-01,2021-06-02,4,168.0,20.25,Sports,Golf,Golf,Carolina II,US,Carolina Sports
20126,60329,silver,2021-06-01,2021-06-02,2,199.6,48.7,Sports,Assorted Sports Articles,Skates,Rollerskate Children's Roller Skates Xpander,PT,Magnifico Sports
22212,35276,silver,2021-06-01,2021-06-06,1,41.7,17.25,Sports,Winter Sports,Winter Sports,Brown PGU,CA,CrystalClear Optics Inc
22496,43770,silver,2021-06-01,2021-06-07,2,462.0,113.65,Sports,Assorted Sports Articles,Skates,N.d.gear Roller Skates Ff80 80 millimetre78a,PT,Magnifico Sports
25781,2476,gold,2021-06-01,2021-06-04,2,113.4,27.25,Outdoors,Outdoors,Backpacks,Medium Black/Bark Backpack,DK,Top Sports
