,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
1736,27439,gold,2021-06-17,2021-06-22,3,67.8,9.65,Clothes & Shoes,Shoes,Tracker Shoes,Multicolour Bathing Sandal,ES,Luna sastreria S.A.
7886,79355,gold,2021-06-17,2021-06-18,2,46.0,10.3,Children,Children Sports,"Osprey, Kids",Osprey Cat  Jr. Fleece Shirt,US,Triple Sportswear Inc
9746,3591,gold,2021-06-17,2021-06-21,2,216.4,47.0,Clothes & Shoes,Shoes,Shoes,Twain Men's Exit Ii Low X-Hiking Shoes,US,Twain Inc
10045,4059,silver,2021-06-17,2021-06-18,2,16.0,3.5,Outdoors,Outdoors,Outdoor Gear,Knife,US,KN Outdoor Trading Inc
12732,84524,gold,2021-06-17,2021-06-21,2,225.0,54.95,Outdoors,Outdoors,Sleepingbags,Tipee Summer Sleeping Bag,GB,Outback Outfitters Ltd
13436,22266,silver,2021-06-17,2021-06-21,2,20.2,3.6,Children,Children Sports,"Olssons, Kids",Slomo Balance Children's Shoes,ES,Sportico
14603,33355,silver,2021-06-17,2021-06-22,2,375.8,94.05,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Zoom Total 90 F.G.Soccer,US,Eclipse Inc
15294,7598,gold,2021-06-17,2021-06-20,2,394.8,82.25,Sports,Racket Sports,Racket Sports,Smasher Rd Power 7 Long Tennis Racket,GB,British Sports Ltd
16215,74044,silver,2021-06-17,2021-06-18,2,116.4,24.2,Sports,Running - Jogging,Running Clothes,Force Men's Running Vest,BE,Force Sports
18500,7140,gold,2021-06-17,2021-06-18,4,978.4,100.75,Outdoors,Outdoors,Outdoor Gear,Mayday Active Work Parca,US,Mayday Inc
18737,25148,gold,2021-06-17,2021-06-20,2,50.0,12.2,Outdoors,Outdoors,Outdoor Gear,Jl Rainlight Essential Pants,US,AllSeasons Outdoor Clothing
21189,64324,gold,2021-06-17,2021-06-19,3,80.7,10.3,Sports,Team Sports,Baseball,Bat - Home Run S,US,Miller Trading Inc
24952,5532,gold,2021-06-17,2021-06-22,2,69.0,17.2,Clothes & Shoes,Clothes,Tracker Clothes,Tracker Traditional Men's Shorts,NL,Dutchman Bikes
26525,58034,gold,2021-06-17,2021-06-19,2,131.6,30.0,Clothes & Shoes,Clothes,Leisure,"Van Damme Polo Pique,100% Cotton",NL,Van Dammeren International
27446,45602,gold,2021-06-17,2021-06-19,2,68.0,15.6,Clothes & Shoes,Clothes,Tracker Clothes,Casual Genuine Tee,US,3Top Sports
27898,6086,gold,2021-06-17,2021-06-19,2,143.4,35.95,Outdoors,Outdoors,Sleepingbags,"Expedition Zero,Large,Left,Charcoal",DK,Top Sports
30099,46997,gold,2021-06-17,2021-06-22,2,49.0,11.75,Sports,Running - Jogging,Running Clothes,Breath-brief Long Underpants XXL,BE,Force Sports
33082,34515,gold,2021-06-17,2021-06-26,2,38.6,9.75,Children,Children Sports,"Eclipse, Kid's Clothes",Small Kid's Tracking Pants,US,Eclipse Inc
34483,33695,silver,2021-06-17,2021-06-21,2,26.6,6.7,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Script Tee,US,Eclipse Inc
