,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
745,17898,platinum,2021-04-15,2021-04-18,2,234.4,58.55,Sports,Assorted Sports Articles,Skates,Relation 76 millimetre/78a Roller Skates,PT,Magnifico Sports
1215,3736,gold,2021-04-15,2021-04-16,3,106.5,17.25,Outdoors,Outdoors,Outdoor Gear,Rain Jacket,US,AllSeasons Outdoor Clothing
2608,43502,gold,2021-04-15,2021-04-16,1,340.2,156.05,Outdoors,Outdoors,Anoraks & Parkas,Px City Peak Parka,US,Miller Trading Inc
3707,44822,silver,2021-04-15,2021-04-20,2,196.4,42.7,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Sweater,GB,Harry Penny Ltd
6404,17825,silver,2021-04-15,2021-04-18,1,26.1,11.85,Sports,Assorted Sports Articles,Assorted Sports articles,Jugg's Junior Bag,ES,Luna sastreria S.A.
7864,93983,silver,2021-04-15,2021-04-20,1,57.8,26.65,Outdoors,Outdoors,Anoraks & Parkas,Big Guy Men's Packable Hiking Shorts,US,Miller Trading Inc
10182,87517,gold,2021-04-15,2021-04-17,2,564.0,139.45,Sports,Assorted Sports Articles,Skates,Perfect Fit Men's  Roller Skates,US,Twain Inc
11447,15464,silver,2021-04-15,2021-04-18,1,64.2,32.2,Outdoors,Outdoors,Sleepingbags,"Expedition Zero,Small,Right,Charcoal",DK,Top Sports
14086,16026,gold,2021-04-15,2021-04-20,2,444.0,110.95,Sports,Assorted Sports Articles,Skates,Proskater Kitalpha Gamma Roller Skates,US,Roll-Over Inc
14912,25412,gold,2021-04-15,2021-04-18,1,141.2,70.75,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Zoom Pivot Mid Ii Shoes,US,Eclipse Inc
15726,47525,gold,2021-04-15,2021-04-20,1,568.1,289.95,Outdoors,Outdoors,Tents,Family Holiday 6,SE,Petterson AB
15754,59655,silver,2021-04-15,2021-04-20,1,76.6,36.5,Clothes & Shoes,Clothes,Orion Clothing,Original Fleece Zip,CA,Fuller Trading Co.
16214,44183,gold,2021-04-15,2021-04-21,1,58.2,24.2,Sports,Running - Jogging,Running Clothes,Force Men's Running Vest,BE,Force Sports
16408,12597,silver,2021-04-15,2021-04-17,1,34.9,16.75,Sports,Running - Jogging,Running Clothes,Maxrun Running T-Shirt,BE,Force Sports
17595,47049,gold,2021-04-15,2021-04-18,1,41.1,20.65,Clothes & Shoes,Clothes,Eclipse Clothing,"Fleece Pants, Open Leg",US,Eclipse Inc
18731,88125,silver,2021-04-15,2021-04-19,1,25.0,12.2,Outdoors,Outdoors,Outdoor Gear,Jl Rainlight Essential Pants,US,AllSeasons Outdoor Clothing
21246,17431,gold,2021-04-15,2021-04-20,1,110.8,55.5,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Stormy Skylon Shoes,US,Eclipse Inc
23395,47525,silver,2021-04-15,2021-04-20,1,16.7,7.25,Outdoors,Outdoors,Outdoor Gear,Mattress with 5 channels 196x72,GB,Prime Sports Ltd
24041,36402,gold,2021-04-15,2021-04-17,3,279.3,46.65,Outdoors,Outdoors,Backpacks,X-Large Bottlegreen/Black,DK,Top Sports
24605,50614,silver,2021-04-15,2021-04-21,3,227.1,37.95,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Mantra Shoes,US,Eclipse Inc
24796,92315,gold,2021-04-15,2021-04-19,3,312.9,52.25,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Baltoro Shoes,US,Eclipse Inc
25850,92301,silver,2021-04-15,2021-04-21,2,119.0,29.85,Clothes & Shoes,Clothes,Orion,Duration Women's Trainer Aerobic Shoes,CA,Fuller Trading Co.
26819,85502,gold,2021-04-15,2021-04-17,3,107.4,14.95,Sports,Running - Jogging,Running Clothes,Force Men's P.D.T-Shirt,BE,Force Sports
27284,30632,silver,2021-04-15,2021-04-16,1,148.4,66.65,Sports,Assorted Sports Articles,Assorted Sports articles,Prime Classic,AU,Health-Sports
29190,61019,silver,2021-04-15,2021-04-16,1,73.4,36.65,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Men's Street Shoes Large,GB,Greenline Sports Ltd
33473,83116,gold,2021-04-15,2021-04-16,2,67.0,7.3,Sports,Team Sports,Soccer,Soccer Fan Football Player Shorts,GB,SportsFan Products Ltd
34306,85221,silver,2021-04-15,2021-04-16,1,10.6,5.35,Sports,Golf,Golf,"White 90,Top-Flite Aero 3-pack",NL,Van Dammeren International
34612,47785,silver,2021-04-15,2021-04-17,3,281.7,47.05,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Shatter Mid LI,US,Eclipse Inc
