,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
2880,76321,gold,2021-08-29,2021-08-30,5,117.5,9.2,Children,Children Sports,"Olssons, Kids",Strap Pants BBO,ES,Sportico
10059,60467,gold,2021-08-29,2021-09-01,2,16.0,3.5,Outdoors,Outdoors,Outdoor Gear,Knife,US,KN Outdoor Trading Inc
10187,39222,gold,2021-08-29,2021-09-01,1,282.0,139.45,Sports,Assorted Sports Articles,Skates,Perfect Fit Men's  Roller Skates,US,Twain Inc
11236,71624,gold,2021-08-29,2021-09-04,2,208.0,41.65,Sports,Golf,Golf Clothes,Eagle 5 Pocket Pants with Stretch,US,HighPoint Trading
14200,1606,silver,2021-08-29,2021-08-31,3,179.1,27.2,Sports,Assorted Sports Articles,Assorted Sports articles,Fit4you Padded 2 Pair Red,US,Twain Inc
14399,49042,gold,2021-08-29,2021-08-31,2,25.4,6.1,Outdoors,Outdoors,Outdoor Gear,Outback Spirits Kitchen,GB,Prime Sports Ltd
14815,27211,silver,2021-08-29,2021-09-03,3,143.7,21.75,Sports,Indoor Sports,Fitness,Lift Weights 15 Kg Dumbbell,NL,TrimSport B.V.
15201,14914,gold,2021-08-29,2021-09-02,2,12.4,2.75,Sports,Team Sports,Soccer,Soccer Socks Senior,US,Teamsports Inc
18237,18093,silver,2021-08-29,2021-09-04,1,34.6,14.4,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd
20096,33226,silver,2021-08-29,2021-09-02,3,311.4,47.25,Clothes & Shoes,Shoes,Tracker Shoes,Hgf  Low Women's Indoor Shoes,US,3Top Sports
21133,5507,silver,2021-08-29,2021-09-01,2,391.8,55.55,Sports,Racket Sports,Racket Sports,Titanium Twister,FR,Le Blanc S.A.
21249,79419,silver,2021-08-29,2021-09-04,3,332.4,55.5,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Stormy Skylon Shoes,US,Eclipse Inc
21597,71608,gold,2021-08-29,2021-09-03,1,23.9,10.15,Sports,Indoor Sports,Gymnastic Clothing,"Essential 3/4 Tights, 92% Cotton",ES,Sportico
22536,45567,silver,2021-08-29,2021-09-04,2,91.2,21.7,Outdoors,Outdoors,Outdoor Gear,Double Full Box Madras honeycomb-weave 200,GB,Prime Sports Ltd
25295,44162,gold,2021-08-29,2021-09-08,2,83.0,18.5,Children,Children Sports,"A-Team, Kids","Kids Sweat with Hood, Large Logo",US,A Team Sports
25574,90410,silver,2021-08-29,2021-09-03,3,170.7,24.1,Clothes & Shoes,Clothes,Orion,Alexis Women's Classic Shoes,CA,Fuller Trading Co.
26528,25978,gold,2021-08-29,2021-09-01,3,197.4,30.0,Clothes & Shoes,Clothes,Leisure,"Van Damme Polo Pique,100% Cotton",NL,Van Dammeren International
27150,28059,silver,2021-08-29,2021-09-03,2,38.2,8.75,Clothes & Shoes,Clothes,Tracker Clothes,Logo Coord. Round Neck Men's T-Shirt,US,3Top Sports
