,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
14925,73435,silver,2021-08-04,2021-08-18,2,83.0,17.25,Sports,Assorted Sports Articles,Assorted Sports articles,Pool Shorts,ES,Luna sastreria S.A.
18235,80727,silver,2021-08-04,2021-08-08,1,34.6,14.4,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd
18898,93235,gold,2021-08-04,2021-08-08,1,35.2,14.8,Sports,Assorted Sports Articles,Darts,Aim4it 80% Tungsten 22 Gram,GB,Royal Darts Ltd
19597,82964,silver,2021-08-04,2021-08-11,2,9.2,1.9,Clothes & Shoes,Clothes,Tracker Clothes,Sock,US,3Top Sports
21882,78936,silver,2021-08-04,2021-08-08,3,660.0,135.0,Outdoors,Outdoors,Tents,Comfort Shelter,GB,Outback Outfitters Ltd
23844,27432,silver,2021-08-04,2021-08-09,2,58.0,11.95,Sports,Assorted Sports Articles,Assorted Sports articles,Eliza T-Shirt,ES,Luna sastreria S.A.
31668,38335,silver,2021-08-04,2021-08-05,5,90.0,9.85,Clothes & Shoes,Clothes,Eclipse Clothing,Fit Gloves Tech,US,Eclipse Inc
35931,29809,gold,2021-08-04,2021-08-05,2,60.0,13.25,Children,Children Sports,"Osprey, Kids",Osprey Basic Micro Pants,US,Triple Sportswear Inc
36102,17191,gold,2021-08-04,2021-08-05,5,44.5,3.9,Sports,Assorted Sports Articles,Assorted Sports articles,A-team Jogbra Sport Panty,US,A Team Sports
45458,48648,gold,2021-08-04,2021-08-10,1,51.3,20.6,Sports,Indoor Sports,Gymnastic Clothing,Long Long Micro Gym Pants,ES,Sportico
46416,33734,silver,2021-08-04,2021-08-10,3,136.5,20.4,Clothes & Shoes,Clothes,Tracker Clothes,Centercourt Men's Tennis Shorts,US,3Top Sports
47280,81534,silver,2021-08-04,2021-08-10,2,341.6,85.5,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Fizz Down Fill Jacket,US,Eclipse Inc
48574,4246,gold,2021-08-04,2021-08-07,2,49.8,10.35,Sports,Swim Sports,Bathing Suits,Men's Swimming Trunks,US,Dolphin Sportswear Inc
50734,74326,gold,2021-08-04,2021-08-05,2,168.2,39.2,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Junior/Women's Street Shoes Small,GB,Greenline Sports Ltd
