,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
1444,78713,silver,2021-06-12,2021-06-18,2,206.4,50.4,Outdoors,Outdoors,Sleepingbags,Tent Summer 195 Twin Sleeping Bag,GB,Outback Outfitters Ltd
2012,30921,gold,2021-06-12,2021-06-16,4,346.4,34.1,Outdoors,Outdoors,Outdoor Gear,"Men's Pants, Basic",US,Mayday Inc
2197,8911,gold,2021-06-12,2021-06-17,2,380.8,88.8,Sports,Assorted Sports Articles,Assorted Sports articles,Barret 2.12 Men's Softboot,US,Roll-Over Inc
3639,40435,silver,2021-06-12,2021-06-17,2,212.4,50.6,Clothes & Shoes,Clothes,Orion,Power Dmx Wide Shoes,CA,Fuller Trading Co.
5331,72088,silver,2021-06-12,2021-06-16,2,170.4,36.3,Sports,Assorted Sports Articles,Assorted Sports articles,Wyoming Men's Sweat with Small Zipper,ES,Luna sastreria S.A.
6707,23082,gold,2021-06-12,2021-06-13,1,17.4,8.2,Clothes & Shoes,Clothes,Knitwear,Instyle Turtleneck Pullover,US,AllSeasons Outdoor Clothing
7911,18780,silver,2021-06-12,2021-06-14,2,114.6,28.75,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Payoff Trainer Shoes,US,Eclipse Inc
8807,12137,silver,2021-06-12,2021-06-17,2,61.6,12.85,Sports,Running - Jogging,Running Clothes,Force Coolmax Men's Singlet,BE,Force Sports
10917,47669,silver,2021-06-12,2021-06-14,2,52.8,11.8,Sports,Swim Sports,Bathing Suits,Sunfit Madly Swim Suit,US,Nautlius SportsWear Inc
11516,10357,gold,2021-06-12,2021-06-18,2,44.6,11.25,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Sweatshirt w/Round Neck L,US,Eclipse Inc
11803,43446,silver,2021-06-12,2021-06-16,2,106.0,23.45,Sports,Assorted Sports Articles,Petanque - Boule,Petanque Balls Chromium 8-pack,GB,Royal Darts Ltd
