,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
4436,18683,gold,2021-05-25,2021-05-26,2,67.2,14.65,Sports,Team Sports,Soccer,Stephens Shirt,US,Teamsports Inc
6323,21712,platinum,2021-05-25,2021-05-28,2,1038.6,253.2,Outdoors,Outdoors,Tents,Family Holiday 4,SE,Petterson AB
7818,70590,gold,2021-05-25,2021-05-27,1,50.0,25.1,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Fresh Soft Nylon Pants,US,Eclipse Inc
8588,35339,silver,2021-05-25,2021-05-27,3,332.1,47.1,Sports,Assorted Sports Articles,Assorted Sports articles,Fleece with Zipper,ES,Luna sastreria S.A.
8907,46066,silver,2021-05-25,2021-05-27,3,527.1,79.9,Clothes & Shoes,Clothes,Tracker Clothes,Top Snowboard Jacket,US,3Top Sports
11452,35072,gold,2021-05-25,2021-05-27,5,321.0,32.2,Outdoors,Outdoors,Sleepingbags,"Expedition Zero,Small,Right,Charcoal",DK,Top Sports
16284,36015,gold,2021-05-25,2021-05-27,1,34.2,13.75,Sports,Racket Sports,Tennis,"Smasher Polo-Shirt, Short Sleeved",GB,British Sports Ltd
19163,1544,silver,2021-05-25,2021-05-31,2,76.0,16.8,Outdoors,Outdoors,Outdoor Gear,Dome Tent Monodome Alu,GB,Prime Sports Ltd
20047,58415,silver,2021-05-25,2021-05-31,1,72.6,30.95,Sports,Assorted Sports Articles,Assorted Sports articles,Kullit College,ES,Luna sastreria S.A.
21247,57972,silver,2021-05-25,2021-05-27,1,110.8,55.5,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Stormy Skylon Shoes,US,Eclipse Inc
21633,61043,silver,2021-05-25,2021-05-26,1,16.6,7.5,Clothes & Shoes,Clothes,T-Shirts,Toncot Beefy-T Emb T-Shirt,US,A Team Sports
23904,126,silver,2021-05-25,2021-05-31,1,353.3,159.95,Outdoors,Outdoors,Anoraks & Parkas,Men's Goretex Outdoor Jacket,US,Miller Trading Inc
26127,22065,silver,2021-05-25,2021-05-27,3,100.8,14.95,Clothes & Shoes,Clothes,T-Shirts,"T-Shirt, Short-sleeved, Big Logo",US,A Team Sports
28064,60541,gold,2021-05-25,2021-05-26,1,196.7,91.7,Sports,Assorted Sports Articles,Skates,Bladeline Zx 7-Men's Fitness In-Line,US,Roll-Over Inc
