,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
451,20133,silver,2021-04-27,2021-04-30,3,292.5,40.55,Outdoors,Outdoors,Outdoor Gear,Mayday Qd Zip Pants,US,Mayday Inc
452,62719,gold,2021-04-27,2021-04-28,1,97.5,40.55,Outdoors,Outdoors,Outdoor Gear,Mayday Qd Zip Pants,US,Mayday Inc
676,93770,gold,2021-04-27,2021-05-01,1,15.4,6.1,Sports,Assorted Sports Articles,Darts,Aim4it 18 Gram Softtip Pil,GB,Royal Darts Ltd
1252,45014,silver,2021-04-27,2021-05-02,1,43.5,17.4,Sports,Winter Sports,Winter Sports,Alpine Ski Bag 2-pair Black/Yellow,FR,Massif S.A.
5781,8716,gold,2021-04-27,2021-04-29,2,62.8,13.9,Sports,Assorted Sports Articles,Assorted Sports articles,A-team Smoothsport Bra,US,A Team Sports
6088,41420,gold,2021-04-27,2021-05-03,1,348.2,152.1,Outdoors,Outdoors,Anoraks & Parkas,Px Tempest Jacket,US,Miller Trading Inc
11091,54465,gold,2021-04-27,2021-04-28,3,290.1,48.45,Outdoors,Outdoors,Sleepingbags,"Expedition 20,Medium,Right,Forestgreen",DK,Top Sports
11849,36823,gold,2021-04-27,2021-04-29,1,48.3,26.65,Sports,Golf,Golf,"Clubroller Golf Trolley, Black",NL,Van Dammeren International
16868,63572,gold,2021-04-27,2021-04-30,1,173.6,73.85,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Pingo,ES,Luna sastreria S.A.
17807,701,platinum,2021-04-27,2021-04-28,1,101.875,40.75,Sports,Winter Sports,Winter Sports,Massif Cut X Super 9.9 Ski Parcel,FR,Massif S.A.
18602,12930,platinum,2021-04-27,2021-04-28,1,66.4,30.25,Clothes & Shoes,Shoes,Shoes,Lulu Men's Street Shoes,SE,Petterson AB
18765,65337,silver,2021-04-27,2021-05-02,1,96.7,44.0,Clothes & Shoes,Clothes,Tracker Clothes,Siffs Cotton,US,3Top Sports
19670,70676,gold,2021-04-27,2021-05-02,1,66.5,33.35,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Perish Nb Shoes,US,Eclipse Inc
21410,21971,gold,2021-04-27,2021-04-30,3,134.7,23.2,Sports,Team Sports,Soccer,Prosoccer Home Shorts,US,Fga Sports Inc
23561,71581,silver,2021-04-27,2021-04-30,1,215.5,97.85,Outdoors,Outdoors,Backpacks,Jaguar 60-85 Navy Men's Backpack,AU,Toto Outdoor Gear
24042,20814,silver,2021-04-27,2021-04-30,1,93.1,46.65,Outdoors,Outdoors,Backpacks,X-Large Bottlegreen/Black,DK,Top Sports
24558,34573,gold,2021-04-27,2021-04-28,1,33.2,14.45,Children,Children Sports,"Ypsilon, Kids",Albany Pants,FR,Ypsilon S.A.
24924,41602,silver,2021-04-27,2021-04-29,1,78.2,39.2,Outdoors,Outdoors,Sleepingbags,"Expedition Zero,Medium,Left,Charcoal",DK,Top Sports
25128,70309,gold,2021-04-27,2021-04-29,1,45.8,19.5,Sports,Assorted Sports Articles,Assorted Sports articles,Saturn Big Bag,ES,Luna sastreria S.A.
26075,35318,silver,2021-04-27,2021-05-02,1,36.3,21.15,Sports,Winter Sports,Ski Dress,Women's Ski Turtle Neck,DE,SnowSports International GmBH
26076,58575,gold,2021-04-27,2021-04-29,1,36.3,21.15,Sports,Winter Sports,Ski Dress,Women's Ski Turtle Neck,DE,SnowSports International GmBH
26653,61180,gold,2021-04-27,2021-05-03,1,77.0,35.0,Sports,Winter Sports,Winter Sports,"Regulator,Stopsign",CA,CrystalClear Optics Inc
27895,49012,silver,2021-04-27,2021-04-30,1,71.7,35.95,Outdoors,Outdoors,Sleepingbags,"Expedition Zero,Large,Left,Charcoal",DK,Top Sports
28238,85513,gold,2021-04-27,2021-04-28,1,104.4,46.0,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Sweater Round Neck,NL,Van Dammeren International
29880,87526,silver,2021-04-27,2021-05-07,2,22.6,6.3,Sports,Golf,Golf,Crew Balata 90 3-pack,GB,GrandSlam Sporting Goods Ltd
30806,12590,gold,2021-04-27,2021-05-02,1,111.8,49.0,Sports,Assorted Sports Articles,Assorted Sports articles,Chris Rain Pants,ES,Luna sastreria S.A.
32200,45993,platinum,2021-04-27,2021-04-28,1,46.0,18.35,Sports,Assorted Sports Articles,Assorted Sports articles,Top Elite Kit Medium,US,Roll-Over Inc
33585,18969,gold,2021-04-27,2021-05-02,1,494.5,224.85,Sports,Winter Sports,Ski Dress,Cliff Guide Jacket,US,Miller Trading Inc
35198,55810,silver,2021-04-27,2021-05-02,1,17.6,7.75,Outdoors,Outdoors,Sleepingbags,"Sheet Sleeping Bag, Red",GB,Outback Outfitters Ltd
35269,4876,gold,2021-04-27,2021-05-02,1,125.9,63.05,Outdoors,Outdoors,Sleepingbags,"Expedition 20,Large,Left,Forestgreen",DK,Top Sports
35352,54536,silver,2021-04-27,2021-05-02,1,80.4,36.75,Clothes & Shoes,Shoes,Tracker Shoes,Cross Ripple Women's Street Shoes,US,3Top Sports
35847,23223,gold,2021-04-27,2021-05-04,1,191.3,95.75,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Tuned,US,Eclipse Inc
37224,53300,silver,2021-04-27,2021-04-28,1,7.4,2.45,Sports,Racket Sports,Racket Sports,Tieman Grip 36-pack,FR,Le Blanc S.A.
39081,89988,gold,2021-04-27,2021-05-01,2,335.0,75.35,Sports,Assorted Sports Articles,Assorted Sports articles,Heartsafe Tz,ES,Bianco Trading S.A.
39466,353,silver,2021-04-27,2021-04-28,1,6.4,2.9,Sports,Assorted Sports Articles,Assorted Sports articles,Croix62 62mm Clear Red,PT,Magnifico Sports
39836,28797,silver,2021-04-27,2021-05-01,1,39.2,20.05,Outdoors,Outdoors,Outdoor Gear,Outback Storm Kitchen,GB,Prime Sports Ltd
41213,14197,gold,2021-04-27,2021-04-28,1,20.6,5.2,Sports,Indoor Sports,Gymnastic Clothing,Long Long Top,ES,Sportico
43565,74595,gold,2021-04-27,2021-04-29,1,46.0,16.05,Children,Children Sports,"Osprey, Kids",Kid Basic Tracking Suit,US,Triple Sportswear Inc
44502,15840,gold,2021-04-27,2021-05-02,2,96.0,24.1,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Polo-Shirt with V-Neck,US,Eclipse Inc
45504,53630,silver,2021-04-27,2021-04-28,1,37.6,18.05,Sports,Indoor Sports,Fitness,N.d.gear Aerobic Top,GB,Greenline Sports Ltd
45581,74628,gold,2021-04-27,2021-04-29,1,115.8,48.7,Clothes & Shoes,Clothes,Knitwear,Mayday Resque Fleece Pullover,US,Mayday Inc
46011,86955,gold,2021-04-27,2021-05-02,1,321.5,146.35,Sports,Indoor Sports,Top Trim,Top Men's Goretex Ski Pants,US,Top Sports Inc
46199,63200,gold,2021-04-27,2021-04-29,1,52.0,23.7,Clothes & Shoes,Clothes,Tracker Clothes,Casual Sport Sweatshirt,US,3Top Sports
47278,10229,silver,2021-04-27,2021-05-02,1,170.8,85.5,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Fizz Down Fill Jacket,US,Eclipse Inc
48071,92146,gold,2021-04-27,2021-05-02,1,45.0,20.7,Sports,Swim Sports,Bathing Suits,Cougar Bikini,US,SD Sporting Goods Inc
48322,19780,silver,2021-04-27,2021-04-28,1,86.2,38.0,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Bermuda Popline,NL,Van Dammeren International
48969,18393,silver,2021-04-27,2021-05-01,1,37.8,15.55,Sports,Indoor Sports,Gymnastic Clothing,"Suit One-piece Suit, short-sleeved",ES,Sportico
49924,2031,gold,2021-04-27,2021-05-02,3,945.6,164.15,Clothes & Shoes,Clothes,Twain,Twain Perf.Sport 7.0 Cfa Men's Boots,US,Twain Inc
50685,93397,gold,2021-04-27,2021-05-01,1,24.3,10.9,Clothes & Shoes,Clothes,T-Shirts,Toncot Beefy 2-Pack T-Shirts,US,A Team Sports
51597,77401,gold,2021-04-27,2021-04-28,1,35.2,15.8,Children,Children Sports,Tracker Kid's Clothes,Stars Children's Tracking Pants,US,3Top Sports
51991,86987,gold,2021-04-27,2021-04-29,1,262.5,109.0,Sports,Winter Sports,Ski Dress,Insul.Jacket,US,AllSeasons Outdoor Clothing
52051,16170,silver,2021-04-27,2021-05-02,3,313.2,52.3,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air One Eighty Nb,US,Eclipse Inc
52252,52549,gold,2021-04-27,2021-04-28,1,64.9,28.9,Clothes & Shoes,Shoes,Tracker Shoes,Hilly Women's Crosstrainer Shoes,US,3Top Sports
52867,31039,gold,2021-04-27,2021-04-30,3,510.0,85.1,Clothes & Shoes,Shoes,Eclipse Shoes,Sire Air Max-Running Shoes,US,Eclipse Inc
53159,38225,silver,2021-04-27,2021-04-28,1,6.5,2.6,Clothes & Shoes,Clothes,Green Tomato,Green Lime Atletic Socks,US,Green Lime Sports Inc
53171,44987,silver,2021-04-27,2021-05-02,3,84.6,14.2,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Brand Mini Shorts,US,Eclipse Inc
53516,76501,silver,2021-04-27,2021-04-30,2,109.0,21.8,Clothes & Shoes,Clothes,Green Tomato,Green Lime Jazz Pants,US,Green Lime Sports Inc
