,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
680,11094,gold,2021-05-11,2021-05-16,1,15.4,6.1,Sports,Assorted Sports Articles,Darts,Aim4it 18 Gram Softtip Pil,GB,Royal Darts Ltd
1600,90072,silver,2021-05-11,2021-05-17,2,146.0,30.35,Outdoors,Outdoors,Outdoor Gear,Lucky Tech Classic Rain Pants,US,AllSeasons Outdoor Clothing
4116,1642,gold,2021-05-11,2021-05-16,1,71.0,32.3,Clothes & Shoes,Shoes,Tracker Shoes,Indoor Handbold Special Shoes,US,3Top Sports
4824,91866,silver,2021-05-11,2021-05-16,2,29.98,10.2,Sports,Team Sports,Soccer,Soccer Ball-autogr Rafer Size 5  Red/,US,Teamsports Inc
6531,30759,gold,2021-05-11,2021-05-16,1,109.5,54.7,Sports,Assorted Sports Articles,Skates,Proskater Viablade S Roller Skates,US,Roll-Over Inc
7671,49057,gold,2021-05-11,2021-05-12,1,57.0,25.25,Sports,Running - Jogging,Jogging,Sweatshirt  Children's Sweat w/Small Zipper C,US,A Team Sports
9329,16753,silver,2021-05-11,2021-05-14,1,157.8,79.0,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Tuned Sirocco Shoes,US,Eclipse Inc
9416,75999,silver,2021-05-11,2021-05-14,1,106.8,42.8,Clothes & Shoes,Clothes,Street Wear,Anthony Bork Norbert Nylon Jacket,US,Mayday Inc
10362,72370,gold,2021-05-11,2021-05-14,1,27.9,13.45,Outdoors,Outdoors,Anoraks & Parkas,Ranger Men's T-Shirt,NO,Scandinavian Clothing A/S
10688,26035,gold,2021-05-11,2021-05-14,3,265.5,42.45,Outdoors,Outdoors,Sleepingbags,"Outback Sleeping Bag, Large,Right, Blue/Black",DK,Top Sports
10689,55919,gold,2021-05-11,2021-05-17,2,177.0,42.45,Outdoors,Outdoors,Sleepingbags,"Outback Sleeping Bag, Large,Right, Blue/Black",DK,Top Sports
13654,21962,silver,2021-05-11,2021-05-13,4,141.6,17.8,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Hermosa Canvas,US,Eclipse Inc
15954,72601,silver,2021-05-11,2021-05-17,3,135.6,18.15,Sports,Assorted Sports Articles,Assorted Sports articles,Montevideo Men's Shorts,ES,Luna sastreria S.A.
16899,41686,gold,2021-05-11,2021-05-13,3,68.55,9.3,Sports,Team Sports,American Football,Football - Helmet M,US,A Team Sports
18667,79432,silver,2021-05-11,2021-05-16,1,9.5,4.55,Sports,Running - Jogging,Running Clothes,Running Gloves,BE,Force Sports
18756,57130,silver,2021-05-11,2021-05-12,1,253.6,105.3,Sports,Winter Sports,Ski Dress,Helmsdale Ski Pants,US,AllSeasons Outdoor Clothing
22688,90412,silver,2021-05-11,2021-05-13,1,175.7,75.95,Sports,Racket Sports,Racket Sports,Sledgehammer 120 Ph Black,GB,GrandSlam Sporting Goods Ltd
22786,74026,silver,2021-05-11,2021-05-14,2,135.0,32.15,Outdoors,Outdoors,Sleepingbags,"Trekker  Large Sleeping Bag, Right, Graphite/",DK,Top Sports
24630,59511,silver,2021-05-11,2021-05-13,2,134.2,27.8,Sports,Racket Sports,Tennis,Anthony Retro Men's Tennis Polo,US,Mayday Inc
25569,8347,silver,2021-05-11,2021-05-15,1,56.9,24.1,Clothes & Shoes,Clothes,Orion,Alexis Women's Classic Shoes,CA,Fuller Trading Co.
26907,60491,gold,2021-05-11,2021-05-13,4,336.8,38.35,Clothes & Shoes,Shoes,Tracker Shoes,Men's Running Shoes Ozweego,US,3Top Sports
