,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
807,49131,gold,2021-05-24,2021-05-31,1,119.8,52.05,Clothes & Shoes,Shoes,Shoes,Twain Women's Exit Low 2000 Street Shoes,US,Twain Inc
1033,21065,platinum,2021-05-24,2021-05-27,1,34.9,17.55,Clothes & Shoes,Shoes,Eclipse Shoes,Eclipse Mens Off Court Tennis Shoes,US,Eclipse Inc
1034,37505,silver,2021-05-24,2021-05-28,1,34.9,17.55,Clothes & Shoes,Shoes,Eclipse Shoes,Eclipse Mens Off Court Tennis Shoes,US,Eclipse Inc
1035,83683,silver,2021-05-24,2021-05-30,1,34.9,17.55,Clothes & Shoes,Shoes,Eclipse Shoes,Eclipse Mens Off Court Tennis Shoes,US,Eclipse Inc
1221,19403,silver,2021-05-24,2021-05-29,3,106.5,17.25,Outdoors,Outdoors,Outdoor Gear,Rain Jacket,US,AllSeasons Outdoor Clothing
2646,31330,gold,2021-05-24,2021-05-29,1,178.875,71.55,Sports,Winter Sports,Winter Sports,Massif Bandit Ski Parcel Axial,FR,Massif S.A.
4435,29455,silver,2021-05-24,2021-05-25,3,100.8,14.65,Sports,Team Sports,Soccer,Stephens Shirt,US,Teamsports Inc
5101,65404,gold,2021-05-24,2021-05-26,1,32.7,14.95,Clothes & Shoes,Clothes,Tracker Clothes,Casual Sport Shorts,US,3Top Sports
5672,49733,silver,2021-05-24,2021-05-25,2,259.6,63.2,Outdoors,Outdoors,Sleepingbags,"Basic 10, Left , Yellow/Black",DK,Top Sports
5875,50760,silver,2021-05-24,2021-05-29,1,113.2,54.0,Sports,Assorted Sports Articles,Skates,Pro-roll Lazer Roller Skates,PT,Magnifico Sports
5876,71634,silver,2021-05-24,2021-05-26,1,113.2,54.0,Sports,Assorted Sports Articles,Skates,Pro-roll Lazer Roller Skates,PT,Magnifico Sports
7475,59631,gold,2021-05-24,2021-05-31,3,178.5,23.85,Clothes & Shoes,Clothes,Knitwear,Mayday Stunner Adventure Shirt,US,Mayday Inc
7644,42355,silver,2021-05-24,2021-05-26,1,182.9,77.8,Sports,Assorted Sports Articles,Assorted Sports articles,Brt Anorak,ES,Luna sastreria S.A.
10038,8489,gold,2021-05-24,2021-05-26,2,16.0,3.5,Outdoors,Outdoors,Outdoor Gear,Knife,US,KN Outdoor Trading Inc
10039,63174,silver,2021-05-24,2021-05-30,3,24.0,3.5,Outdoors,Outdoors,Outdoor Gear,Knife,US,KN Outdoor Trading Inc
13029,51805,gold,2021-05-24,2021-06-07,2,252.2,58.6,Outdoors,Outdoors,Outdoor Gear,Lucky Tech Intergal Wp/B Rain Pants,US,AllSeasons Outdoor Clothing
13130,52100,silver,2021-05-24,2021-05-27,1,45.5,20.2,Sports,Running - Jogging,Jogging,"Men's Sweatshirt Round Neck, Big Logo",US,A Team Sports
16038,73197,gold,2021-05-24,2021-05-30,1,26.3,12.6,Sports,Running - Jogging,Running Clothes,Breath-shirt Undershirt,BE,Force Sports
17122,70712,silver,2021-05-24,2021-05-29,1,22.4,10.6,Clothes & Shoes,Clothes,Knitwear,Instyle Pullover Lite,US,AllSeasons Outdoor Clothing
17468,33940,gold,2021-05-24,2021-05-26,2,64.8,13.4,Sports,Assorted Sports Articles,Darts,Bulls Eye 15 Gram 80% Tungsten Soft,GB,Royal Darts Ltd
18226,77622,gold,2021-05-24,2021-05-26,1,34.6,14.4,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd
19472,8532,gold,2021-05-24,2021-06-01,1,51.8,23.05,Clothes & Shoes,Shoes,Tracker Shoes,The Wish M Men's Running Shoes,US,3Top Sports
20236,41525,gold,2021-05-24,2021-05-26,3,18.3,2.9,Sports,Team Sports,Baseball,Baseball White Large,US,Top Sports Inc
20922,18286,silver,2021-05-24,2021-05-30,1,245.0,102.2,Clothes & Shoes,Clothes,Knitwear,Massif Men's Kitzbuhel Gore Windst.,FR,Massif S.A.
26966,40415,silver,2021-05-24,2021-05-28,1,27.5,11.75,Children,Children Sports,"N.D. Gear, Kids",O'my Athen Swimming Trunks,ES,Luna sastreria S.A.
28604,8375,silver,2021-05-24,2021-05-30,1,87.2,34.9,Sports,Winter Sports,Winter Sports,Amber Cc,CA,CrystalClear Optics Inc
29107,48493,silver,2021-05-24,2021-05-29,3,183.3,27.1,Sports,Running - Jogging,Jogging,A-team Sweatshirt Round Neck,US,A Team Sports
30385,10703,silver,2021-05-24,2021-05-30,1,26.9,11.7,Clothes & Shoes,Clothes,Street Wear,Tyfoon Ketch T-Shirt,AU,Typhoon Clothing
