,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
2092,84278,silver,2021-07-22,2021-07-23,1,13.2,6.5,Clothes & Shoes,Clothes,Knitwear,Instyle Long Pants with Fly,US,AllSeasons Outdoor Clothing
3519,78501,gold,2021-07-22,2021-07-27,4,294.8,38.4,Sports,Team Sports,Soccer,Fga Away Football Shirt,US,Fga Sports Inc
4176,3911,gold,2021-07-22,2021-07-27,2,460.6,102.45,Sports,Assorted Sports Articles,Skates,Proskater E 4.2 Women's Fitness Skates,US,Roll-Over Inc
8529,48851,silver,2021-07-22,2021-07-27,1,134.4,57.05,Outdoors,Outdoors,Anoraks & Parkas,Tieman Down Jacket,US,AllSeasons Outdoor Clothing
13256,57103,silver,2021-07-22,2021-07-26,2,47.2,12.3,Sports,Team Sports,American Football,Armour L,US,A Team Sports
14581,10015,gold,2021-07-22,2021-07-28,3,125.7,18.2,Sports,Assorted Sports Articles,Assorted Sports articles,Ultra York Shorts,ES,Luna sastreria S.A.
16810,16082,silver,2021-07-22,2021-07-25,2,6.4,1.35,Outdoors,Outdoors,Outdoor Gear,"Backpack Flag, 6,5x9 Cm.",GB,Prime Sports Ltd
18232,40415,gold,2021-07-22,2021-07-26,1,34.6,14.4,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd
18372,86711,gold,2021-07-22,2021-07-26,2,272.0,51.3,Outdoors,Outdoors,Outdoor Gear,"Tent Milano Tent,4 Persons, about 4.8",GB,Prime Sports Ltd
20715,31330,silver,2021-07-22,2021-07-27,1,61.3,31.95,Sports,Team Sports,Soccer,Enland Player Shirt,US,Fga Sports Inc
22500,42153,gold,2021-07-22,2021-07-24,2,462.0,113.65,Sports,Assorted Sports Articles,Skates,N.d.gear Roller Skates Ff80 80 millimetre78a,PT,Magnifico Sports
24217,19481,platinum,2021-07-22,2021-07-26,3,345.0,52.35,Clothes & Shoes,Shoes,Tracker Shoes,Liga Football Boot,US,3Top Sports
24770,82623,silver,2021-07-22,2021-07-31,3,189.0,28.7,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Polo Pique L,NL,Van Dammeren International
25683,93503,silver,2021-07-22,2021-07-26,2,52.4,8.85,Sports,Running - Jogging,Jogging,Triffy Logo T-Shirt with V-Neck,NL,Triffy B.V.
28943,37048,silver,2021-07-22,2021-07-25,2,78.4,17.85,Sports,Running - Jogging,Jogging,Pants Woven,US,3Top Sports
30471,43085,gold,2021-07-22,2021-07-24,2,345.0,78.5,Clothes & Shoes,Shoes,Tracker Shoes,Mns.raptor Precision Sg Football,US,3Top Sports
