,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
72,85885,gold,2021-08-08,2021-08-11,2,3.4,0.8,Outdoors,Outdoors,Outdoor Gear,Plate Picnic Deep,GB,Prime Sports Ltd
751,45897,gold,2021-08-08,2021-08-14,2,234.4,58.55,Sports,Assorted Sports Articles,Skates,Relation 76 millimetre/78a Roller Skates,PT,Magnifico Sports
1454,36904,silver,2021-08-08,2021-08-09,2,206.4,50.4,Outdoors,Outdoors,Sleepingbags,Tent Summer 195 Twin Sleeping Bag,GB,Outback Outfitters Ltd
6334,44791,gold,2021-08-08,2021-08-14,2,1038.6,253.2,Outdoors,Outdoors,Tents,Family Holiday 4,SE,Petterson AB
7422,62914,silver,2021-08-08,2021-08-11,3,680.4,105.55,Outdoors,Outdoors,Backpacks,Victor Grey/Red Men's Backpack,DK,Top Sports
10054,40947,silver,2021-08-08,2021-08-11,2,16.0,3.5,Outdoors,Outdoors,Outdoor Gear,Knife,US,KN Outdoor Trading Inc
11914,18914,silver,2021-08-08,2021-08-13,2,112.6,31.05,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Amend Mid,US,Eclipse Inc
14398,45302,gold,2021-08-08,2021-08-09,2,25.4,6.1,Outdoors,Outdoors,Outdoor Gear,Outback Spirits Kitchen,GB,Prime Sports Ltd
17659,5679,gold,2021-08-08,2021-08-09,2,38.8,8.5,Clothes & Shoes,Clothes,Tracker Clothes,Swimming Trunks Planet,US,Dolphin Sportswear Inc
18613,35735,silver,2021-08-08,2021-08-12,2,132.8,30.25,Clothes & Shoes,Shoes,Shoes,Lulu Men's Street Shoes,SE,Petterson AB
19733,60998,silver,2021-08-08,2021-08-12,1,13.9,5.45,Outdoors,Outdoors,Knitted Accessories,Twain Polar Headband,US,Twain Inc
20305,84321,silver,2021-08-08,2021-08-11,1,64.6,27.35,Sports,Assorted Sports Articles,Assorted Sports articles,Richard Polo-Shirt,ES,Luna sastreria S.A.
21884,17457,gold,2021-08-08,2021-08-11,2,440.0,135.0,Outdoors,Outdoors,Tents,Comfort Shelter,GB,Outback Outfitters Ltd
23263,65375,gold,2021-08-08,2021-08-13,2,171.0,36.7,Children,Children Sports,"N.D. Gear, Kids",Butch Sweatshirt with Tube,ES,Luna sastreria S.A.
25572,71181,gold,2021-08-08,2021-08-11,2,113.8,24.1,Clothes & Shoes,Clothes,Orion,Alexis Women's Classic Shoes,CA,Fuller Trading Co.
26385,15086,silver,2021-08-08,2021-08-11,2,236.8,49.45,Sports,Racket Sports,Racket Sports,Aftm Swing Power 500 Sr Black/Silver/Red,GB,British Sports Ltd
26406,15203,silver,2021-08-08,2021-08-10,5,84.5,5.7,Clothes & Shoes,Clothes,Tracker Clothes,Comp. Women's Sleeveless Polo,US,3Top Sports
29041,82381,gold,2021-08-08,2021-08-09,2,50.0,11.45,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Swim Suit,US,3Top Sports
29488,71643,silver,2021-08-08,2021-08-11,2,222.6,55.75,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Structure Triax Shoes,US,Eclipse Inc
30165,4303,silver,2021-08-08,2021-08-11,3,605.4,91.65,Clothes & Shoes,Shoes,Shoes,Twain Stf7 Women's Outdoor Boots,US,Twain Inc
30215,50484,gold,2021-08-08,2021-08-10,2,398.2,95.65,Outdoors,Outdoors,Backpacks,Commanche Women's 6000 Q Backpack. Bark,DK,Top Sports
35666,39788,gold,2021-08-08,2021-08-12,3,165.9,25.25,Clothes & Shoes,Clothes,Tracker Clothes,Casual Sport Pants,US,3Top Sports
36727,15939,gold,2021-08-08,2021-08-13,2,113.8,25.95,Clothes & Shoes,Clothes,Tracker Clothes,Mns.long Tights,US,3Top Sports
38088,53251,silver,2021-08-08,2021-08-11,3,261.6,44.95,Sports,Golf,Golf,Bretagne Stabilities Women's Golf Shoes,NL,Van Dammeren International
40159,28087,silver,2021-08-08,2021-08-10,2,99.0,24.85,Clothes & Shoes,Clothes,Eclipse Clothing,Brushed Fleece Components B Fleece,US,Eclipse Inc
42552,89733,silver,2021-08-08,2021-08-12,2,140.4,36.7,Sports,Team Sports,Soccer,Prosoccer Home Shirt,US,Fga Sports Inc
43095,55566,gold,2021-08-08,2021-08-09,2,129.6,32.5,Children,Children Sports,"Eclipse, Kid's Shoes",Tony's Air Edge Mickey(Bg),US,Eclipse Inc
50346,93529,gold,2021-08-08,2021-08-13,2,154.4,32.25,Sports,Assorted Sports Articles,Assorted Sports articles,Ultra York Sweatshirt w/Polo Collar,ES,Luna sastreria S.A.
51481,25276,gold,2021-08-08,2021-08-13,2,43.6,9.75,Clothes & Shoes,Clothes,Tracker Clothes,Stars Swimming Trunks,US,3Top Sports
51533,1629,silver,2021-08-08,2021-08-09,3,169.8,26.95,Clothes & Shoes,Clothes,Orion Clothing,Original Jersey Zip Polo,CA,Fuller Trading Co.
51564,3267,silver,2021-08-08,2021-08-09,3,127.2,19.25,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Jogger,US,3Top Sports
52485,9461,silver,2021-08-08,2021-08-12,2,9.6,2.2,Clothes & Shoes,Clothes,Tracker Clothes,Kaitum S.,US,3Top Sports
