,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
808,86116,silver,2021-07-25,2021-07-26,2,239.6,52.05,Clothes & Shoes,Shoes,Shoes,Twain Women's Exit Low 2000 Street Shoes,US,Twain Inc
6959,23056,silver,2021-07-25,2021-07-27,2,577.8,119.15,Outdoors,Outdoors,Tents,Hurricane 4,SE,Petterson AB
8113,33879,gold,2021-07-25,2021-07-26,4,336.4,42.15,Outdoors,Outdoors,Sleepingbags,"Expedition10,Medium,Right,Blue Ribbon",DK,Top Sports
8114,79344,gold,2021-07-25,2021-07-30,2,168.2,42.15,Outdoors,Outdoors,Sleepingbags,"Expedition10,Medium,Right,Blue Ribbon",DK,Top Sports
8565,79532,silver,2021-07-25,2021-07-30,2,17.8,4.1,Sports,Assorted Sports Articles,Assorted Sports articles,Hiclass Mundo 78a 36x72mm Pink-Swirl,US,Roll-Over Inc
10812,1564,gold,2021-07-25,2021-07-26,4,109.2,12.25,Clothes & Shoes,Clothes,T-Shirts,A-team Polo Pique w/Short Sleeve,US,A Team Sports
14582,80387,silver,2021-07-25,2021-07-27,3,125.7,18.2,Sports,Assorted Sports Articles,Assorted Sports articles,Ultra York Shorts,ES,Luna sastreria S.A.
14940,78975,platinum,2021-07-25,2021-07-29,2,246.8,59.95,Sports,Golf,Golf,Rosefinch Deluxe Cart 9 1/2  Green,NL,Van Dammeren International
15785,51931,gold,2021-07-25,2021-07-29,3,335.1,55.95,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Zoom Vivacity,US,Eclipse Inc
16181,60187,gold,2021-07-25,2021-07-30,2,78.2,16.8,Outdoors,Outdoors,Backpacks,Deer Backpack,ES,Luna sastreria S.A.
18233,32301,silver,2021-07-25,2021-07-29,1,34.6,14.4,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd
18388,15840,silver,2021-07-25,2021-07-28,2,55.0,12.55,Clothes & Shoes,Clothes,Tracker Clothes,Mojo Tee 2,US,3Top Sports
19369,6374,platinum,2021-07-25,2021-07-26,1,127.3,63.6,Sports,Winter Sports,Winter Sports,Typhoon Black,US,Eclipse Inc
20415,86040,silver,2021-07-25,2021-07-30,2,435.0,161.2,Sports,Assorted Sports Articles,Skates,Pro-roll Gretzky Roller Skates,PT,Magnifico Sports
20532,56966,silver,2021-07-25,2021-07-26,2,113.4,25.8,Children,Children Sports,Tracker Kid's Clothes,Children's Shoes Pleva,US,3Top Sports
21879,74641,silver,2021-07-25,2021-07-27,2,440.0,135.0,Outdoors,Outdoors,Tents,Comfort Shelter,GB,Outback Outfitters Ltd
22501,44614,silver,2021-07-25,2021-07-27,2,462.0,113.65,Sports,Assorted Sports Articles,Skates,N.d.gear Roller Skates Ff80 80 millimetre78a,PT,Magnifico Sports
25369,8264,gold,2021-07-25,2021-07-31,2,45.8,10.35,Clothes & Shoes,Clothes,Stockings & Socks,Men's Trekking Socks High,US,Twain Inc
26324,63292,silver,2021-07-25,2021-07-27,4,77.6,8.8,Clothes & Shoes,Clothes,T-Shirts,Men's T-Shirt Small Logo,US,A Team Sports
27423,83936,silver,2021-07-25,2021-07-28,1,70.0,29.6,Sports,Indoor Sports,Top Trim,Top Men's Micro Fleece w/Small Zipper,US,Top Sports Inc
27776,48631,silver,2021-07-25,2021-07-26,2,45.0,10.65,Sports,Running - Jogging,Running Clothes,Stout Men's Running Singlet,BE,Force Sports
28872,86116,silver,2021-07-25,2021-07-26,2,52.6,13.25,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Brand Bucket,US,Eclipse Inc
29709,92933,silver,2021-07-25,2021-07-28,3,29.7,3.9,Sports,Swim Sports,Bathing Suits,Black Standard Sili Goggles,US,Nautlius SportsWear Inc
34835,78029,silver,2021-07-25,2021-07-29,1,188.2,86.1,Outdoors,Outdoors,Anoraks & Parkas,Jacket Talkeetna,US,Miller Trading Inc
37096,43560,silver,2021-07-25,2021-07-30,3,155.1,25.95,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Cotton w/Leg Dri Fit,US,Eclipse Inc
38620,84886,gold,2021-07-25,2021-08-11,2,69.2,15.05,Children,Children Sports,"N.D. Gear, Kids",Nh Sweatshirt with Tube Neck,ES,Luna sastreria S.A.
39547,6817,platinum,2021-07-25,2021-07-31,2,205.98,85.8,Sports,Assorted Sports Articles,Skates,Rollerskate Roller Skates Sq7 76mm/78a,PT,Magnifico Sports
40270,60771,silver,2021-07-25,2021-07-27,2,35.4,8.0,Clothes & Shoes,Clothes,Shorts,Carribian Women's Jersey Shorts,US,A Team Sports
41489,60448,gold,2021-07-25,2021-07-28,2,138.8,34.8,Outdoors,Outdoors,Backpacks,Large Jade/Black Backpack,DK,Top Sports
41979,49538,silver,2021-07-25,2021-07-27,2,83.6,21.0,Sports,Assorted Sports Articles,Assorted Sports articles,Keeper Shirt Goal Keeper with Dbu Logo,GB,SportsFan Products Ltd
44843,12492,silver,2021-07-25,2021-07-30,1,17.1,5.1,Outdoors,Outdoors,Gloves & Mittens,Montana Women's/Junior Gloves,SE,Svensson Trading AB
46012,24980,silver,2021-07-25,2021-07-29,1,321.5,146.35,Sports,Indoor Sports,Top Trim,Top Men's Goretex Ski Pants,US,Top Sports Inc
48597,71935,gold,2021-07-25,2021-07-28,1,66.2,28.15,Sports,Indoor Sports,Top Trim,Top Men's Outback Pike Polo-Shirt,US,Top Sports Inc
48607,88575,silver,2021-07-25,2021-07-28,2,72.0,16.3,Children,Children Sports,"Osprey, Kids",Osprey Girl's Hood Jacket,US,Triple Sportswear Inc
48935,15289,silver,2021-07-25,2021-07-28,2,1461.0,365.2,Sports,Assorted Sports Articles,Skates,Rollerskate  Roller Skates Hockey Wicked L.80,PT,Magnifico Sports
49634,16480,gold,2021-07-25,2021-07-26,5,251.5,23.0,Clothes & Shoes,Clothes,Tracker Clothes,Pine Draw Pants,US,3Top Sports
51938,80489,gold,2021-07-25,2021-07-26,3,17.7,2.7,Clothes & Shoes,Shoes,Tracker Shoes,Sole Pro Insole,US,3Top Sports
53277,55580,silver,2021-07-25,2021-07-29,5,1636.0,167.9,Clothes & Shoes,Clothes,Twain,Twain Pl 8.0 Axe Cf Men's Ski Boots,US,Twain Inc
53283,82670,silver,2021-07-25,2021-07-27,2,172.8,43.3,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Woven Warm Up,US,Eclipse Inc
53789,54009,silver,2021-07-25,2021-07-27,3,173.1,28.95,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Soc Moc Suede Sandal,US,Eclipse Inc
