,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
884,75487,silver,2021-04-29,2021-05-05,1,36.0,15.0,Outdoors,Outdoors,Gloves & Mittens,Scania Unisex Gloves,SE,Svensson Trading AB
2876,50530,gold,2021-04-29,2021-05-04,2,47.0,9.2,Children,Children Sports,"Olssons, Kids",Strap Pants BBO,ES,Sportico
3411,19044,gold,2021-04-29,2021-05-05,4,123.2,14.35,Sports,Running - Jogging,Running Clothes,Shorts Training,BE,Force Sports
3964,6904,gold,2021-04-29,2021-05-04,1,50.0,24.0,Sports,Assorted Sports Articles,Assorted Sports articles,Northern Speedometer Sensor,GB,EA Sports Limited
4175,22907,silver,2021-04-29,2021-05-03,2,460.6,102.45,Sports,Assorted Sports Articles,Skates,Proskater E 4.2 Women's Fitness Skates,US,Roll-Over Inc
4958,59572,gold,2021-04-29,2021-05-03,1,13.5,5.6,Sports,Assorted Sports Articles,Assorted Sports articles,Clearview Glass Green,CA,CrystalClear Optics Inc
7817,90313,silver,2021-04-29,2021-05-02,1,50.0,25.1,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Fresh Soft Nylon Pants,US,Eclipse Inc
10342,55925,gold,2021-04-29,2021-04-30,2,333.2,83.4,Sports,Assorted Sports Articles,Skates,Twain Ac7/Ft7 Women's Roller Skates,US,Twain Inc
11179,5547,silver,2021-04-29,2021-04-30,1,59.0,26.85,Clothes & Shoes,Shoes,Shoes,Cruise 1984 Men's Street Shoes,SE,Petterson AB
11287,6336,gold,2021-04-29,2021-05-02,1,51.8,25.85,Outdoors,Outdoors,Outdoor Gear,Lucky Tech Lightning Rain Pants,US,AllSeasons Outdoor Clothing
11450,75538,gold,2021-04-29,2021-04-30,1,64.2,32.2,Outdoors,Outdoors,Sleepingbags,"Expedition Zero,Small,Right,Charcoal",DK,Top Sports
16095,76020,silver,2021-04-29,2021-05-02,1,38.4,17.1,Sports,Running - Jogging,Jogging,"Woman Sweat with Round Neck, Big Logo",US,A Team Sports
16805,82034,silver,2021-04-29,2021-05-04,1,3.2,1.35,Outdoors,Outdoors,Outdoor Gear,"Backpack Flag, 6,5x9 Cm.",GB,Prime Sports Ltd
18224,20928,silver,2021-04-29,2021-05-05,1,34.6,14.4,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd
18309,64824,silver,2021-04-29,2021-05-04,1,42.8,19.3,Sports,Winter Sports,Winter Sports,"South Vally Iii,Royal",CA,CrystalClear Optics Inc
19822,29631,silver,2021-04-29,2021-05-05,3,297.0,49.6,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Span Triax Shoes,US,Eclipse Inc
21411,61155,gold,2021-04-29,2021-05-02,2,89.8,23.2,Sports,Team Sports,Soccer,Prosoccer Home Shorts,US,Fga Sports Inc
21863,18376,gold,2021-04-29,2021-05-05,1,220.0,135.0,Outdoors,Outdoors,Tents,Comfort Shelter,GB,Outback Outfitters Ltd
22022,16875,silver,2021-04-29,2021-05-03,2,362.6,90.8,Sports,Assorted Sports Articles,Skates,Twain Ac7/Ft7 Men's Roller Skates,US,Twain Inc
25212,65060,gold,2021-04-29,2021-04-30,3,296.1,45.0,Clothes & Shoes,Shoes,Tracker Shoes,Hgf Tarantula Men's Indoor Shoes,US,3Top Sports
27445,3293,silver,2021-04-29,2021-05-08,1,34.0,15.6,Clothes & Shoes,Clothes,Tracker Clothes,Casual Genuine Tee,US,3Top Sports
29055,52694,gold,2021-04-29,2021-05-03,1,113.9,57.05,Clothes & Shoes,Clothes,LSF,Big Guy Men's Air Terra Abrupt,US,Eclipse Inc
38765,81035,gold,2021-04-29,2021-05-03,1,97.3,44.25,Clothes & Shoes,Shoes,Shoes,Soft 140 Men's Running Shoes,US,Pro Sportswear Inc
41559,83083,gold,2021-04-29,2021-05-02,1,42.1,21.15,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Sweatshirt w/1/2 Zipper and Hood,US,Eclipse Inc
42153,22923,silver,2021-04-29,2021-05-03,1,72.8,31.35,Sports,Assorted Sports Articles,Assorted Sports articles,Montevideo Canvas Pants,ES,Luna sastreria S.A.
42487,40742,gold,2021-04-29,2021-05-02,1,135.7,13.0,Sports,Golf,Golf Clothes,Golf Windstopper,US,Mike Schaeffer Inc
45921,72433,silver,2021-04-29,2021-04-30,1,83.9,35.05,Sports,Assorted Sports Articles,Assorted Sports articles,Gordon Sweatshirt,ES,Luna sastreria S.A.
47047,29072,silver,2021-04-29,2021-04-30,4,249.2,28.35,Clothes & Shoes,Shoes,Shoes,Soft Modesto Women's Indoor Shoes,US,Pro Sportswear Inc
47942,49239,silver,2021-04-29,2021-05-02,4,24.8,2.85,Outdoors,Outdoors,Outdoor Gear,Pocket Light with Crypton Bulb,GB,Prime Sports Ltd
51954,36983,gold,2021-04-29,2021-05-01,1,35.8,16.3,Clothes & Shoes,Shoes,Tracker Shoes,Trainer Women's Crosstrainer Shoes,US,3Top Sports
53247,65073,platinum,2021-04-29,2021-05-04,4,95.2,11.0,Sports,Assorted Sports Articles,Skates,Oregon Back-Brake,US,Roll-Over Inc
53809,17161,gold,2021-04-29,2021-05-01,1,28.0,12.55,Sports,Golf,Golf,"Men's.l Men's Winter Gloves, Large",NL,Van Dammeren International
