,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
1452,44359,silver,2021-08-02,2021-08-03,2,206.4,50.4,Outdoors,Outdoors,Sleepingbags,Tent Summer 195 Twin Sleeping Bag,GB,Outback Outfitters Ltd
8116,24249,silver,2021-08-02,2021-08-08,3,252.3,42.15,Outdoors,Outdoors,Sleepingbags,"Expedition10,Medium,Right,Blue Ribbon",DK,Top Sports
8117,89625,platinum,2021-08-02,2021-08-05,2,168.2,42.15,Outdoors,Outdoors,Sleepingbags,"Expedition10,Medium,Right,Blue Ribbon",DK,Top Sports
9842,38669,silver,2021-08-02,2021-08-06,3,766.8,127.75,Sports,Assorted Sports Articles,Assorted Sports articles,Jeff's 5.3 Hockey Sp.,PT,Magnifico Sports
11337,36214,gold,2021-08-02,2021-08-06,2,53.98,10.23,Sports,Team Sports,American Football,Football - Helmet Pro XL,US,A Team Sports
11492,48733,silver,2021-08-02,2021-08-04,3,538.8,93.4,Sports,Golf,Golf,Expert Men's Nubbins Putter,US,Twain Inc
13494,8615,silver,2021-08-02,2021-08-04,5,200.0,20.1,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Gts Lite Canvas,US,Eclipse Inc
16249,23732,silver,2021-08-02,2021-08-05,2,162.6,40.75,Clothes & Shoes,Clothes,LSF,Big Guy Men's Air Force 1 Sc,US,Eclipse Inc
16690,79759,gold,2021-08-02,2021-08-07,2,234.0,53.3,Clothes & Shoes,Shoes,Tracker Shoes,Mns.light 4 Low Men's Indoor Shoes,US,3Top Sports
16844,73491,silver,2021-08-02,2021-08-07,1,71.8,29.5,Outdoors,Outdoors,Gloves & Mittens,Scania Goretex Gloves,SE,Svensson Trading AB
18234,53869,gold,2021-08-02,2021-08-06,1,34.6,14.4,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,GB,Royal Darts Ltd
18460,4676,gold,2021-08-02,2021-08-04,2,106.6,23.25,Children,Children Sports,"Ypsilon, Kids",Ypsilon Children's Sweat Fleece w/Hood,FR,Ypsilon S.A.
18896,18961,silver,2021-08-02,2021-08-07,1,35.2,14.8,Sports,Assorted Sports Articles,Darts,Aim4it 80% Tungsten 22 Gram,GB,Royal Darts Ltd
19165,8654,silver,2021-08-02,2021-08-07,3,114.0,16.8,Outdoors,Outdoors,Outdoor Gear,Dome Tent Monodome Alu,GB,Prime Sports Ltd
21306,44790,silver,2021-08-02,2021-08-06,2,29.4,6.25,Sports,Team Sports,Baseball,Bat - Small,US,Miller Trading Inc
