,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
3412,17548,gold,2021-09-11,2021-09-13,1,30.8,14.35,Sports,Running - Jogging,Running Clothes,Shorts Training,BE,Force Sports
3824,29270,silver,2021-09-11,2021-09-17,1,47.9,20.0,Sports,Swim Sports,Bathing Suits,Sunfit Malda Low Women's Swim Suit,US,Nautlius SportsWear Inc
7193,34512,silver,2021-09-11,2021-09-16,2,185.6,39.85,Sports,Assorted Sports Articles,Assorted Sports articles,Tybor Sweatshirt with Hood,ES,Luna sastreria S.A.
9337,81283,silver,2021-09-11,2021-09-17,2,315.6,79.0,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Tuned Sirocco Shoes,US,Eclipse Inc
9610,58127,gold,2021-09-11,2021-09-24,2,289.8,72.55,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Tuned Sovereign,US,Eclipse Inc
10061,91573,silver,2021-09-11,2021-09-12,1,8.0,3.5,Outdoors,Outdoors,Outdoor Gear,Knife,US,KN Outdoor Trading Inc
12383,48775,silver,2021-09-11,2021-09-17,1,187.2,85.15,Sports,Winter Sports,Winter Sports,"C.A.M.,Bone",CA,CrystalClear Optics Inc
20249,51130,silver,2021-09-11,2021-09-20,4,220.0,23.45,Sports,Indoor Sports,Top Trim,Top Trackster Tights,US,Top Sports Inc
21455,16209,gold,2021-09-11,2021-09-15,2,426.6,104.1,Sports,Assorted Sports Articles,Skates,N.d.gear  Roller Skates Ff70 76 millimetre/78,PT,Magnifico Sports
29075,81945,gold,2021-09-11,2021-09-23,2,68.0,15.6,Clothes & Shoes,Shoes,Tracker Shoes,Soccer Slide Bathing Sandal,US,3Top Sports
33918,29081,gold,2021-09-11,2021-09-16,1,18.8,8.55,Sports,Team Sports,Soccer,Fanatic Blue/Yellow/Blue,US,Teamsports Inc
34329,28444,silver,2021-09-11,2021-09-16,2,384.8,89.9,Sports,Assorted Sports Articles,Skates,Rollerskate Roller Skates Sq7-Ls 76mm/78a,PT,Magnifico Sports
37972,46718,gold,2021-09-11,2021-09-17,1,86.5,41.2,Clothes & Shoes,Clothes,Orion,Del Sol Women's  Aerobic Shoes,CA,Fuller Trading Co.
43381,78619,silver,2021-09-11,2021-09-16,1,39.4,17.8,Children,Children Sports,"Lucky Guy, Kids",Bozeman Rain & Storm Set,US,AllSeasons Outdoor Clothing
43525,56673,silver,2021-09-11,2021-10-02,2,41.0,9.4,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Tee,US,3Top Sports
44276,63473,silver,2021-09-11,2021-09-12,2,137.4,34.45,Outdoors,Outdoors,Backpacks,Medium Olive Olive/Black Backpack,DK,Top Sports
48686,42953,silver,2021-09-11,2021-09-16,2,92.8,23.3,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Woven Pants,US,Eclipse Inc
