,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
1230,81572,gold,2021-08-07,2021-08-10,3,106.5,17.25,Outdoors,Outdoors,Outdoor Gear,Rain Jacket,US,AllSeasons Outdoor Clothing
3983,44930,gold,2021-08-07,2021-08-11,2,64.2,15.35,Sports,Assorted Sports Articles,Assorted Sports articles,Power 72 millimetre/83a Wheel (4-pack),PT,Magnifico Sports
4123,65014,gold,2021-08-07,2021-08-09,2,142.0,32.3,Clothes & Shoes,Shoes,Tracker Shoes,Indoor Handbold Special Shoes,US,3Top Sports
5214,85399,gold,2021-08-07,2021-08-12,1,120.7,66.5,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Tuned Max Shoes,US,Eclipse Inc
6053,19121,gold,2021-08-07,2021-08-09,2,146.8,36.8,Outdoors,Outdoors,Sleepingbags,"Expedition 10,Small,Left,Blue Ribbon",DK,Top Sports
6405,22498,silver,2021-08-07,2021-08-12,2,52.2,11.85,Sports,Assorted Sports Articles,Assorted Sports articles,Jugg's Junior Bag,ES,Luna sastreria S.A.
7127,73435,gold,2021-08-07,2021-08-11,2,48.0,11.95,Children,Children Sports,"Lucky Guy, Kids","Rain Suit, Plain w/backpack Jacket",US,AllSeasons Outdoor Clothing
7385,79679,gold,2021-08-07,2021-08-08,2,127.6,31.85,Sports,Assorted Sports Articles,Skates,Proskater W-10 Jr. Fitness Roller Skates,US,Roll-Over Inc
13761,75940,gold,2021-08-07,2021-08-08,2,37.0,9.35,Clothes & Shoes,Clothes,Eclipse Clothing,Bleached Canvas Cap,US,Eclipse Inc
15059,38982,silver,2021-08-07,2021-08-08,2,107.0,23.75,Sports,Running - Jogging,Jogging,"A-team Sweat Round Neck, Small Logo",US,A Team Sports
18669,3806,silver,2021-08-07,2021-08-09,3,28.5,4.55,Sports,Running - Jogging,Running Clothes,Running Gloves,BE,Force Sports
19671,20689,silver,2021-08-07,2021-08-13,2,133.0,33.35,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Perish Nb Shoes,US,Eclipse Inc
20734,73753,gold,2021-08-07,2021-08-09,2,67.8,14.75,Children,Children Sports,Tracker Kid's Clothes,Children's Pants Toledo,ES,Luna sastreria S.A.
21883,29037,silver,2021-08-07,2021-08-09,2,440.0,135.0,Outdoors,Outdoors,Tents,Comfort Shelter,GB,Outback Outfitters Ltd
24175,4375,gold,2021-08-07,2021-08-10,2,37.2,7.5,Sports,Swim Sports,Bathing Suits,Swimming Trunks Basic,US,Dolphin Sportswear Inc
27691,17120,gold,2021-08-07,2021-08-10,2,56.0,11.35,Sports,Team Sports,Baseball,Bat - Home Run M,US,Miller Trading Inc
29197,87977,silver,2021-08-07,2021-08-13,2,146.8,36.65,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Men's Street Shoes Large,GB,Greenline Sports Ltd
30809,22514,gold,2021-08-07,2021-08-09,3,335.4,49.0,Sports,Assorted Sports Articles,Assorted Sports articles,Chris Rain Pants,ES,Luna sastreria S.A.
34179,86502,silver,2021-08-07,2021-08-09,2,31.2,6.05,Sports,Golf,Golf,Bb Softspikes - Xp-M 22-pack.,GB,TeeTime Ltd
36803,51585,silver,2021-08-07,2021-08-15,2,226.8,54.5,Sports,Assorted Sports Articles,Skates,Aln Roller Skates,PT,Magnifico Sports
38366,56214,silver,2021-08-07,2021-08-08,2,196.2,45.7,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Shoes,GB,Greenline Sports Ltd
40138,87549,gold,2021-08-07,2021-08-11,2,101.2,25.25,Sports,Running - Jogging,Jogging,Pants Fun,GB,Greenline Sports Ltd
42578,46293,gold,2021-08-07,2021-08-08,2,66.8,16.8,Children,Children Sports,Tracker Kid's Clothes,T&l Children's Shoes,US,3Top Sports
42618,55881,silver,2021-08-07,2021-08-13,2,50.0,11.35,Children,Children Sports,"N.D. Gear, Kids","O'my Bida Sandal, Junior",ES,Luna sastreria S.A.
44274,87349,gold,2021-08-07,2021-08-12,2,137.4,34.45,Outdoors,Outdoors,Backpacks,Medium Olive Olive/Black Backpack,DK,Top Sports
47882,90246,gold,2021-08-07,2021-08-12,2,35.4,8.5,Clothes & Shoes,Clothes,Orion Clothing,Essence Bob Cap,CA,Fuller Trading Co.
48740,40000,gold,2021-08-07,2021-08-09,3,165.6,25.2,Clothes & Shoes,Clothes,Tracker Clothes,Zip Pants,US,3Top Sports
50041,52537,gold,2021-08-07,2021-08-13,2,12.6,2.55,Sports,Racket Sports,Racket Sports,Display 18/2 Display,FR,Le Blanc S.A.
51424,49623,gold,2021-08-07,2021-08-09,2,104.0,21.6,Sports,Assorted Sports Articles,Assorted Sports articles,Eliza Top with Hood,ES,Luna sastreria S.A.
53339,48296,gold,2021-08-07,2021-08-16,3,90.0,13.4,Children,Children Sports,Tracker Kid's Clothes,Ottis Children's Pants,US,A Team Sports
53385,51622,gold,2021-08-07,2021-08-10,2,100.8,22.75,Children,Children Sports,"N.D. Gear, Kids",Butch T-Shirt with V-Neck,ES,Luna sastreria S.A.
54337,8347,gold,2021-08-07,2021-08-11,2,13.4,3.4,Clothes & Shoes,Clothes,Eclipse Clothing,Toto Crew Ii,US,Eclipse Inc
54376,21243,platinum,2021-08-07,2021-08-08,1,30.4,12.25,Sports,Indoor Sports,Top Trim,Top Classic Tee,US,Top Sports Inc
