,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
268,57784,gold,2021-05-06,2021-05-08,3,68.4,9.75,Sports,Swim Sports,Bathing Suits,Bikini Penola,ES,Luna sastreria S.A.
678,12455,silver,2021-05-06,2021-05-18,1,15.4,6.1,Sports,Assorted Sports Articles,Darts,Aim4it 18 Gram Softtip Pil,GB,Royal Darts Ltd
1219,29085,silver,2021-05-06,2021-05-08,2,71.0,17.25,Outdoors,Outdoors,Outdoor Gear,Rain Jacket,US,AllSeasons Outdoor Clothing
3142,13190,silver,2021-05-06,2021-05-10,1,70.8,29.8,Outdoors,Outdoors,Anoraks & Parkas,Biker Pants,US,AllSeasons Outdoor Clothing
3876,71444,gold,2021-05-06,2021-05-07,1,71.2,28.5,Sports,Running - Jogging,Jogging,Triffy Nylon Pants,NL,Triffy B.V.
4729,30904,gold,2021-05-06,2021-05-09,2,19.98,6.45,Sports,Team Sports,Soccer,Soccer Mjf 2000 Size 4 Black/Yellow,US,Teamsports Inc
6622,46019,gold,2021-05-06,2021-05-08,1,26.2,11.75,Sports,Assorted Sports Articles,Assorted Sports articles,Safe Skate Helmet Large Black,US,Roll-Over Inc
6944,89037,silver,2021-05-06,2021-05-10,2,577.8,119.15,Outdoors,Outdoors,Tents,Hurricane 4,SE,Petterson AB
7340,9867,gold,2021-05-06,2021-05-10,3,519.0,72.75,Outdoors,Outdoors,Outdoor Gear,Jl Legacy Curig I.A.Jacket,US,AllSeasons Outdoor Clothing
7735,74651,gold,2021-05-06,2021-05-11,1,111.6,44.45,Sports,Assorted Sports Articles,Assorted Sports articles,"Morphe,Sand",CA,CrystalClear Optics Inc
8699,84960,gold,2021-05-06,2021-05-11,1,92.5,40.25,Clothes & Shoes,Shoes,Shoes,Twain Inco Women's Street Shoes,US,Twain Inc
10438,35397,silver,2021-05-06,2021-05-11,1,64.5,30.95,Sports,Assorted Sports Articles,Skates,Proskater W-500 Jr.Roller Skates,US,Roll-Over Inc
14394,72370,gold,2021-05-06,2021-05-09,2,25.4,6.1,Outdoors,Outdoors,Outdoor Gear,Outback Spirits Kitchen,GB,Prime Sports Ltd
14742,80332,gold,2021-05-06,2021-05-09,2,369.0,73.85,Sports,Golf,Golf Clothes,Eagle Windstopper Knit Neck,US,HighPoint Trading
14828,23732,silver,2021-05-06,2021-05-09,1,27.9,14.05,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Faille Athletic Shorts,US,Eclipse Inc
15188,26778,silver,2021-05-06,2021-05-07,2,12.4,2.75,Sports,Team Sports,Soccer,Soccer Socks Senior,US,Teamsports Inc
16897,26923,gold,2021-05-06,2021-05-07,2,45.7,9.3,Sports,Team Sports,American Football,Football - Helmet M,US,A Team Sports
20027,43133,silver,2021-05-06,2021-05-09,1,43.4,19.7,Sports,Winter Sports,Winter Sports,Top Equipe 99 Black,US,Twain Inc
22154,12656,silver,2021-05-06,2021-05-11,1,225.5,112.85,Sports,Winter Sports,Winter Sports,Twain Women's Evolution 8.0 T Ski Boots,US,Twain Inc
22318,1033,silver,2021-05-06,2021-05-10,3,355.8,59.4,Outdoors,Outdoors,Sleepingbags,"Expedition 20,Large,Right,Forestgreen",DK,Top Sports
